,tweets,label
462,Puak2 anjing bangsat celaka dap komunis ni kalau dia terbukti memang cukup bukti dia Salah pun mereka tetap cakap xsalah.dah Tau dah cara hidup mereka puak2 kafir laknat ni.duit jualan kapal pun mereka sapu.babi cina dap bangsat pendatang Tak guna.,R
463,Tidak secara langsung kau menyokong agenda madey untuk menambahkan perpecahan orang Melayu dan kau juga bangga menjadi sekutu cina kafir D4Pigs.,R
464,"Zoom jelas buatan Cina Kafir (' ' , )",R
465,"Kita harus tangkap bahasa isyarat dari bpk. Erick T yg tidak mau jadi kelinci percobaan Vaksin cina hal tsb mengindentipikasikan bahwa vaksin tsb tidak aman, kita sebagai RAKYAT yg berdaulat harus menolak jadi kelinci percobaan vaksin dari bangsa kafir tsb...",R
466,"sasaran yg dituju adalah segmen pembaca sekilas, dan pembenci china. pokoknya asal china, kafir. baca judul, eksekusi. tidak konfirmasi, tidak kroscek, tidak melakukan perbandingan terballik, misal: berapa duit TKi yg dibawa dari cina ke Indonesia?",Non_R
467,kafir nya gue sampai orang cakap gue cina,Non_R
468,"Panjul luh siapa ?? Ulama??Ulama Su kelesss..yang cuma numoang makan dan nyinyir di  @MUIPusat .
Vangke luh..cina kafir",R
469,"Ada sekelompok Ustad gadungan n Ustad abal abal teriak-teriak anti cina anti aseng & anti kafir,
Tapi anehnya jika dikasih Amplop sm org cina atau kafir,eh mala diam 1000 bahasa..lebih anehnya lagi koar-koar Anti cina & anti kafirnya langsung hilang.
Kan Bangsaaaat",Non_R
470,"Koruptor cina mereka pake otak, koruptor pks pake ayat2. Kafir gak pernah bawa2 agamanya untuk korupsi, lah yg merasa agama paling bener kode2 korupsinya pake agama. Korupsi, alquran, dana haji, sapi, umroh. semua itu yg ngaku2 agama paling bener. Sikafir gak ngurusin haji&quran",Non_R
471,tag dong membernya biar kasih klarifikasi @K_FebiJKT48,Non_R
472,"Kasih tau sama kalian !!! Ulama kami pasti menang !!!

Yang kalah kaum KAFIR, MUNAFIQ, syiah2 dan LIBERAL !!!

Udah jadi relawan vaksin VIRUS CINA ???????  pic.twitter.com/siRINK06dK",Non_R
473,"Buktinya mana klo lu anak riau ? Buktikan bong ! Ayo sini mana akta kelahiranmu !?? Pasti lu turunan babi kafir bong ! Cina kayak elu harusnya minggat ke wuhan, kok masik ngompreng dimarih ! 👺🐖💩",R
474,"Kafir di dunia lebih banyak dari pada muslim,india sama cina aja kafir hampir 2 milyar jull blm eropa amerika afrika.Yg jadi pertanyaan sebanyak itu kah Tuhan nyiptain orang kafir??? Yg kafir malem adem adem aja tu. Gk kaya yg katanya "" beriman "" di arab sono,Tiap hari ribut mulu",Non_R
475,"Beda Om,yg PKI itu udah Trade Mark Aseng Cina Kafir.",R
476,"ayat tu penah dgr sblm pru14  sambil nangis dgn cicit cicit, rupanya kencingggggg rakyat. sbb dia aku pangkah cina dap, terdosa pangkah kafir . please tanggung my dosa kt akhirat",R
477,@dapmalaysia sejak kes cina kafir harbi laknatullah Lim Guan eng kena tahan dan di bawa ke mahkamah...Terus di babi ini kena troll dengan aku. anak babi ini blok terus. Nampak sangat dia takut pada batang sendiri.. so well May LIM GUAN ENG and dap LAKNATULLAH REST IN HELL FOREVER  pic.twitter.com/XtUvtdqOJN,R
478,Ane ga yakin SI cina kafir ini kan diproses wercok  https://twitter.com/DemokrasiSemu/status/1292027274766630912 …,R
479,Hahaha taik nya anjing kau tanya lah sama lah sama Panjul Cina kafir..,R
480,"Andi Malarangeng,setia Novanto,anggelina Sondakh,lufti Hasan,misbahum dan ratusan lainnya .apa bukan nyuri uang negara yg berasal dari pajak yg bayarnya kaum konglomerat2 cina kafir .parah.",R
481,"Karena Cina sdh bukan Komunis lg...
Jadi semua Vaksin yg dari Cina kita Hijrahkan jadi Mualaf waktu masuk ke Indonesia nanti...

Sedangkan yg dari USA, Inggris dan Australia kan masih Kafir...

😀😀😀  pic.twitter.com/vZQduFn5MA",R
482,"1. Amaran yg agak melebih2 tapi jika Muslim tak sokong undang2 Islam, tak layak mereka mengaku sbg orang beriman.

2. Ko merujuk pada amanat Hadi. Perlu diingt, sesiapa yg sekular iaitu kata politik suku, agama suku sememangnya adalah kafir.  

3. Aset TH memang ada djual ke Cina",Non_R
483,Bila DAP lancar tabung bela LGE tentu dapat sambutan hangat  dari Cina rasis cauvinis ultra kiasau kafir harbi yg tak dapat beza kebaikan atau jenayah rasuah salah guna kuasa yg LGE lakukan  https://twitter.com/wak_dojer/status/1291917327622004737 …,R
484,"""Ini pasti ulah Cina,kafir, Liberal, PKI,"" 
Begitah hasil analisa Kadrun",R
485,"tolong viralkan terus para bajingan penista islam dan pembakar foto UAS & HRS terdiri dari NeoPKI, CINA bangsat, Kafir Kristen dan SYIAH Aknatullah...cari sampai dapat!!!  pic.twitter.com/pJCjmFbQ33  https://twitter.com/bintangku206/status/1291925962284703744?s=20 …",R
486,"tolong viralkan terus para bajingan penista islam dan pembakar foto UAS & HRS terdiri dari NeoPKI, CINA bangsat, Kafir Kristen dan SYIAH Aknatullah...cari sampai dapat!!!  pic.twitter.com/NzQTAMJN1I",R
487,Kafir cina lagi yg berulah ? Mungkin mereka ga paham siapa tuhan sebenarnya,R
488,"@dapmalaysia @PartiAmanah @limkitsiang @limlipeng @ngehkooham @tonypua @dyanasmd 

Alo mahacai dan BARUA RBA DAP LAKNATULLAH KOMUNIS DAN YAHUDI MEROYAN SIANG MALAM SELAGI hidup... Well May your bos Cina kafir Harbi laknatullah Lim Guan eng rest in jail and hell forever  pic.twitter.com/4QVzQfrtID",R
489,@dapmalaysia @limkitsiang @limlipeng @tonypua @teresakok @dyanasmd @PartiAmanah @NgaKorMing @ngehkooham  well May DAP LAKNATULLAH KOMUNIS DAN YAHUDI MEROYAN SIANG MALAM SELAGI hidup and cina DAP LAKNATULLAH kafir Harbi laknatullah Lim Guan eng rest in jail and he'll forever  pic.twitter.com/rMIYuWUFIS,R
490,"Cina kafir bikin gara gara terus..  
Ketemu bonyokin...!!!",R
491,"Mrk dah achieve apa yg mrk nak. Byk bangkai biawak semua ckp, tgk najib CUMA 2.6billion saja, kafir cina dap makan 6.3 billion.",R
492,"This is to comfort the umno gang that DAP also being charge. So all bangkai biawak will say see, najib 2.6 billion saja, LGE 6.3 billion. Cina kafir lagi dahsyat, najib tu bagus krn bg anak yatim mcm rosmah.",R
493,"Guna machinery kerajaan utk create persepsi bahawa Cina ni korup walhal 60th Malaysia yg menjahanamkan Melayu, merompak mencurik sebenarnya org Melayu jugak.Tapi agensi lead by Melayu cover pemimpin Melayu korup.Tuhan pun diorang tipu apatah lagi rakyat.Kafir musyrik",Non_R
494,"Ada 1 parti tu tunggang agama bagai nk rak.. Xundi parti dia jatuh kafir... Jika undi masuk syurga... Siapa yg sensitif, mati kena tanam kat jirat cina pulak tu....",Non_R
495,YS LGE Cina kafir kamu Melayu dan Islam kalau betullah Dari celah mana kamu bersaudara dgn dia  https://twitter.com/youngsyefura/status/1291371138073821184 …,R
496,"@dapmalaysia 
Alo mahacai dan barua DAP laknatullah.. bos KO cina kafir Harbi laknatullah Lim Guan eng dan h kena tahan kes rasuah .. apa komen Korang ..terutama BARUA RBA DAP LAKNATULLAH KOMUNIS DAN YAHUDI MEROYAN SIANG MALAM SELAGI hidup.. komen lah sikit barua oii",R
497,Siap lah kafir christian evangelists cina cina @dapmalaysia Dan melayu bebal keldai terpwking Macam berok kena cili 😂😂😂 pic.twitter.com/iiEOAL4qvM,R
498,Wkwkwk minta bantuan Cina lagi   Kadrun Gak ada Cina udah pada mati dibantai Amrik kafir 🤣  pic.twitter.com/NS8rGmNkCP,Non_R
499,"Kaget njir, kirain nanas temen gue.

Oiya lupa, nanas temen gue kan cina kafir ya bukan mba mba hijab krinj jadi gak mungkin gitu. Sukurlah..",Non_R
500,Yha spt ini “cina lu” athau plink mhenyebalqan “kafir lu” (if u kno wht i mean) alyaztch minhoritaz vhiza avha? ;(,Non_R
501,Panggilan sayang nya cina kafir,Non_R
502,Wkwkwk minta bantuan Cina lagi   Kadrun Gak ada Cina udah pada mati dibantai Amrik kafir 🤣  pic.twitter.com/cPmrmghynd,Non_R
503,"Maksudnya Indonesia cepat maju bila ikuti paham komunis cina gitu ya pak Luhut?
Pantesan Islam sengaja dituduh radikal biar KOMUNIS dominasi kehidupan rakyat indonesia.
Dasar kakek Gila.

 Luhut Singgung Paham Komunisme Berhasil Tekan Kemiskinan di China  http://share.babe.news/s/vcYrmmpQvR ",Non_R
504,👆🏻 krn banyak yg demo offline/online dalihnya pemerintah Cina against islam krn yaa negara itu ofclly komunis.. kan w jd kepo🙄,Non_R
505,Ngenes.. Pdhl tka cina komunis di Indonesia jd tamu agung disambut dgn karpet merah.,R
506,"Dibela terus junjungannya, jelas2 komunis, jelas2 negara barat mulai hati2 dengan cina, sampe produknya huawei di blok sama Amerika bahkan euro, ini malah di puja-puja.",R
507,"cina bukan ideologi komunis tp maoisme 
ideologi cina bedasarkan marxisme-lenin dikembangkan sama mao zedong",Non_R
508,Kok bangga banget sama komunis cina,R
509,"Kepanjangan tangan komunis, padahal ekonomi cina lg diancurin sekarang, duit buat impor yg bener2 bisa dipakai bayar impor tinggal 200 Milyar dollar, pejabat2 komunis nya lg jd sasaran drone2 pembunuh milik amerika. Kayaknya lama2 LBP ini dibidik USA  jg nanti",Non_R
510,Cina komunis buat. Aku tahu sangat..,Non_R
511,"Bila bertulis majoriti bermakna ada perkataan minoriti , jadi yang ada berjuang utk negara tergolong dlm golongan minoriti, buktinya? Dalam komunis majoriti cina, melayu jugak ada, tapi minoriti, :)",Non_R
512,"Kemaren juga gw ikut cina tapi gak gini gini amat, ini cina yang komunis kali. Gak pulang kalo belum nyunset bangke lah",R
513,usir pekerja cina. tegnologi nikel yg ada cuma tungku anak indonesia pun bisa kerja. klau bisa nasionalisasi peruhan tambang yg di kuasai cina komunis.,R
514,"Gaya pidato MAO , PEMIMPIN CINA KOMUNIS,, LOMPATAN Besar",R
515,"MENDIANG Tan Sri Yuen Yuet Leng
-Tokoh polis negara,EX-SB, watak penting lawan komunis
-jmpa Chin Peng dia ckp ""saya begitu berusaha utk mmbunuh dia (Chin Peng) dn dia pula bgitu brusaha utk mmbunuh saya,""
-""Saya seorang Melayu, India dan Cina.""  https://twitter.com/Rifaa93/status/1294070228863709184 … pic.twitter.com/GJKaoC93Wo",Non_R
516,May cina kafir Harbi laknatullah Lim Guan eng and DAP LAKNATULLAH KOMUNIS DAN YAHUDI rest in hell forever,R
517,Dasar cina komunis dan kafir 😂😂😂  https://twitter.com/VIVAcoid/status/1293395674067763200 …,R
518,"Kadrun lucu dan tolol... 
Cina mendukung gerakan mu.. di puji... 

Kalo TDK... Di teriaki Komunis, penjajah 😁😁😁... 

Bgm model begini mau menyelamatkan Indonesia... 
Yang ada Buat hancur.. 😁😁",Non_R
519,"Mmg betul pun.. nobita time jadi menteri kewayangan sibuk buat komik komunis, bagi duit bnyk kt sekolah swasta cina, BSH bukang umur 40, bg rm30 ringgek je, tipu jd akautan.. aah mmg bodoh la nobita senang cakap",Non_R
520,Semoga azab segera diturunkan pd mereka komunis cina,R
521,"CINA komunis memang BIADAB...
#JokowiBonekaTiongkok
#JokowiBonekaTiongkok https://twitter.com/geloraco/status/1293927601984045059 …",R
522,"Apalagi di Bangka surga nya orang cina saking nya nya orng cina dan rata2 kebanyakan dokter orang cina. Tapi cina keturunan mereka ttp WNI, cina mereka etnis bukan WNA bukan komunis. PAHAM!!!",Non_R
523,"Kayak gini ni, kampanyenya anti arab anti islam, tapi TKA cina komunis masuk berbondong2",R
524,"HTI lagi,HTI lgi....kasian ya,masih ditakutin juga walaupun udh dibubarkan 🤣🤣
Ekasila,Trisila,aplgi tuh kmren? Ko gk ditakuti?? PKI pa kbar?? Yg jelas2 buruk dan sadis nya,ko gk ditakuti? Liat kelakuan komunis di cina? Agama mna sekrng yg gk mereka bantai???",Non_R
525,"Sama FPI sangat benci...tapi sama Cina, Neo komunis... sangat senang.... inilah zaman suka 2 uang... zaman mata duitan",R
526,"“Bangsa Msia” ideologi DAP tuntut samarata hak antara kaum. Jelas DAP cuma guna Perlembagaan jika mrk dpt untung.

Melayu Cina dn India pnh bersatu lwn Jepun dn Komunis sbgi kaum masing2. Tlh ujud semangat solidariti. Tak perlu kpd “Bangsa Msia”

@dapmalaysia -musang berbulu ayam",Non_R
527,"Itulah NALAR  DUNGU dr seorang @eko_kuntadhi
✅ Bicara IDI & DOKTER 
idem dgn
✅ Bicara CINA & TIONGHOA

sy ngomong CINA itu KOMUNIS
apa bisa diartikan
 sy ngomong  TIOGHOA itu KOMUNIS? kan KAGA

udah itu aja",Non_R
528,"Segala sesuatu yg berkaitan dgn komunis cina seharusnya ditimbang 1000x , kecuali dia bagian daripada mereka. Semoga paham",R
529,"KATA ITU NETRAL, konotasi baik buruknya tergantung setiap individu.
bandingkan dg para penghina jokowi, ada yg nyebut komunis, antek cina, kafir, munafik dll, gak semua dipenjara kan??
kenapa? karena jokowi gak merasa terhina dan gak lapor.",Non_R
530,"Bismillah

Colek bro @RamliRizal. nato is no #Action... 
yang ada malah #Auction hampir semua SDA kita mau #dilelong, #bouksit dikijang, tanjung pinang, riau pon di Lelong KPD cina komunis habis sudah.

Menjadi #dungu adalah sebuah #pilihan..!!! pic.twitter.com/PLOA12Yoii",R
531,Cina komunis anjing biadab !,R
532,Siap siap pencurian organ manusia oleh dokter komunis cina  pic.twitter.com/LB34hAVflb,R
533,"PKI ya Pasti Maunya ngajak Orang jauh dari Agama, dan dekat ke Komunis..
Makanya lebih baik Jadi kacung Cina Yang kalau ngomong seolah2 isi Kepalanya sama dengan isi septictank  https://twitter.com/Heluwa3/status/1259267586803421185 …",R
534,Trump tak faham Cina berideologi komunis tapi dlm srgi ekonomi dan perdagangan mereka kapitalis bkn zaman Mao Tze Dong yg real komunis tutup Cina kpd kapitalis dan pelaburan asing lancar revolusi kebudayaan  https://twitter.com/fmtoday/status/1293912108078268416 …,Non_R
535,"Iya makanya, yg ga ngerti kan jdi maen esmosi aja, padahal kan musuh 🇮🇩 itu tiongkok komunis 😤🔨
Banyak kok etnis cina di 🇮🇩 yg conta tanah air, meski bukan muslim juga, tapi gegara ahog jadi terpecahbelah begini 😢",R
536,Kumpulan cina bukit komunis bintang tiga ke ni?  Muka cina tongkang abis.  pic.twitter.com/UtoIMPxQ91,R
537,"Masa Madey duduk di kerusi PM-7, Madey pernah keluarkan 1 kenyataan, Dong Zong adalah gerombolan rasis Cina!

Meloncat² tokong sosialis/komunis DAP, Lim Guan Eng (Men·Kewangan PH) keluarkan 3 kenyataan menewaskan kenyataan dri kerusi PM-7.

Tup³ 24 Feb 2020 Madey letak jawatan!🤣",Non_R
538,"Rumah ibadah lain jg dihancurkan partai komunis cina. Disini kristen dan komunis berkolaborasi , padahal kalo komunis berkuasa 100% disini, itu para ktisten2 jg akan dihabisi komunis. Beruntung indonesia masih memiliki umat islam yg cinta tanah air , lawan utama komunis",R
539,Mka nya ideologi pki udh hbis bro.yg nenek moyang nya pki udh bubar.skg jd rusia.cina komunis tp rasa kapitalis.korea komunis tp rasa dktator sprti orba..d INDONESIA pki d jdiin jualan sm antek orba dn kilafah.paham gk ente,R
540,"Dokter cina itu, selain jd ancaman bagi dokter pribumi, dokter cina jg membawa misi khusus komunis yg bs membahayakan rakyat. Bs sj rakyat indon jd kelinci percobaan, dg obat cina sembarangan, karna ilmu mrk mmg asal2an kayak klinik tongfang. 😤🐖💩",R
541,"Negeri ini..
Musuh terbesar nya :
☑️ KACUNG CINA KOMUNIS alias PENGKHIANAT BANGSA
☑️ HELDER CINA KOMUNIS alias PENGKHIANAT BANGSA
☑️ CENTENG CINA KOMUNIS alias PENGKHIANAT BANGSA
☑️ CUKONG CINA KOMUNIS
Yang Bertentangan Dengan AGAMA 'n PANCASILA  pic.twitter.com/JbcS9FXT6Y",R
542,Cina komunis,R
543,Terpapar khilafah.. Semua tokoh kadrun diborong.. Anti kadrun tapi disama2in sama tokoh kadrun.. Mati2an bela cina komunis tapi kagak mau disamain sama Mao Zedong.. 🤣🤣🤣  pic.twitter.com/Bhz3gYp5Wt,R
544,CINA adalah sumber malapetka negeri ini!!! hentikan kerjasama dengan cina KOMUNIS!!! negeri ini akan berkah! China Pedagang Narkoba Terbesar di Indonesia  https://www.dailynewsindonesia.com/hot-issue/china-pedagang-narkoba-terbesar-di-indonesia …,R
545,"komunis cina harus di usir dari negeri ini, cina2 bangsat sumber penyakit!!!",R
546,"Usai Bertemu Jokowi, Elite Partai Komunis Cina Jumpa Megawati

Reporter: Riyan Setiawan
20 September 2019

#indonesianyariskomunis https://tirto.id/usai-bertemu-jokowi-elite-partai-komunis-cina-jumpa-megawati-eiqW …",Non_R
547,"Benarkah Virus Corona Covid-19 Dibuat di Lab Militer Partai Komunis Cina?
#CekFakta #TempoCekFakta #VirusCorona #covid19 #cina
 https://bit.ly/30PrNd7 ",Non_R
548,"Itu semua TKA komunis Cina positif. Kok gk ditutup, bedebah banget ini!  https://twitter.com/tempodotco/status/1293759713285292032 …",R
549,"Cina komunis
Iran syiah,  anda milih yg mana pak?",R
550,"SUBHANALLAH. Dalam tempo 7 bulan Prahara Covid-19 telah mengubah TATANAN DUNIA. Negara Kapitalis Amerika Serikat dan sekutunya terpuruk ke jurang resesi, perekonomian Cina Komunis berantakan.",R
551,[Fakta atau Hoaks] Benarkah virus Corona Covid-19 dibuat di lab militer Partai Komunis Cina? #viruscorona #coronavirus #corona #covid19  https://cekfakta.tempo.co/fakta/945/fakta-atau-hoaks-benarkah-virus-corona-covid-19-dibuat-di-lab-militer-partai-komunis-cina …,Non_R
552,Muslim Uighur: Rezim Komunis Cina Robohkan Dua Masjid  http://feedproxy.google.com/~r/eramuslim/oke/~3/wZizBIMpaXQ/muslim-uighur-rezim-komunis-cina-robohkan-dua-masjid.htm …,Non_R
553,"Dan si hilmi lupa, bintang itu logo negra cina komunis...😛",R
554,Apa Cina komunis ni jaga tanah melayu ni!!!!!! Bangun Melayu lawan!!! Cis tak guna DAP!!  https://twitter.com/hannahyeoh/status/1293515841401573376 …,R
555,"Efek kongkalingkong Mak Banteng saat jadi presiden ... dg para bandit komunis cina
#SaatnyaTurunkanJKW
#SaatnyaTurunkanJKW 

Semoga cepat di gulingkan rezim komunis perjuangan ini",R
556,"China komunis itu #sadis be #carefull.

The #CIA Will vanishing the cina komunis  https://twitter.com/MarouaBenterkia/status/1208441224912408578 …",R
557,"Sengaja ditebar TKA komunis Cina dan WNA komunis penyebar virus Cina...
Banyak yg masuk Papua jg.  https://twitter.com/yashadipura/status/1293694612523978755 …",R
558,trus taunya penduduk sana nga komunis gmn..jgn lupa bintang yg ada mirip jg tuh bintang yg ada di bendera Cina. 🤔,Non_R
559,"GOBLOG lu banggain cina amat lu, CEBONG.. universitas Oxford Inggris sudah lebih dulu neliti vaksin Covid 19 dibanding negara kebanggaan lu yang komunis itu DUNGU",R
560,"cina rrc mmg atheis yg komunis
jd biar kta nya ngr demokratis  , itu hny.jargon",R
561,"lndonesia mau hebat biasakan mengurus perkara yang besar besar. Urusan untuk mengurus lambung rakyat saja lndonesia oleng.Terpaksa untuk cari pencitraan, dengan bintang jasa lah,  dengan kenaikan gaji 13 lah. Datangan cina komunis sampai kita tidak sadar

 https://www.youtube.com/watch?v=OnltE_ukwjc …",R
562,pribumi pekok... Klo cina nasinalis sih boleh di bela tp cina komunis di bela jga apa mau  ttnsfer  ideologiny...???,R
563,Disini kita bisa tahu mana antek cina mana pembela bangsa indonesia.. Lebih mudah melawan negara asing daripada melawan penjilat.. Semoga menjelang Kemerdekaan RI.. Akan cepat sadar pengemban amanah bangsa..,R
564,"YANG PENTING JOKOWI MEMIKIRKAN MEMAJUKAN BANGSA INI!!!
GAK NGURUS MAU BAPAK NYA PKI,MBAH NYA CINA,MOYANGNYA ANTEK ASING SEKALIPUN!!!",Non_R
565,Antek asing dolar amrik aseng pesawat cina dan asong rasisme ya?,Non_R
566,"Percuma diingatkan. Jangan gunakan waktumu utk hal yg sia2 sprt ""mengingatkan"" mereka.
Kalo gak segolongan artinya adlh najis, kotor, PKI, antek asing, babu cina, kafir, kurafat, anak gerwani, cebong IQ sekolam.
Cuma bisa ngatain, tapi, IQ 2digit.",Non_R
567,"""... Di luar negeri, orang melihat Jokowi berhasil membangun Indonesia dengan masif. Di dalam negeri, yang dilihat pembencinya itu-itu aja: anti Islam, pro Cina, antek asing, isu PKI dan komunis didaur ulang lagi, otoriter dan memberangus kebebasan berpendapat...""",Non_R
568,Wong kerjasama ama cina dan matauang yuannya ya? Cuma ga ditereakin antek asing antek aseng aja ama antek asong di sini ya?,Non_R
569,"Selalu saja isu antek asing tka cina dll, ga ada abisnya isu dan hoax kau sebarkan",Non_R
570,"Kalo di Indo bilangnya Antek Asing tolak cina tapi nontonin TicTac cewe"" nari sambil main Pabji :(  https://twitter.com/CNNIndonesia/status/1287964258722930688 …",Non_R
571,"😄😄😄😄😄

Mamak nya china tetapi selalu koar~koar anti antek asong ,asing, kapir dan bla~bla
bukankah cina di kata kafir 
ah munafik....tapi memakai bahan yang di buat cina
BEGITULAH KALAU MEMBABI BUTA MEMBELA ULAMAKNYA WALAUPUN SERING DI KOMENTARI KARENA CUITANNYA YG AROGAN",Non_R
572,"beli produk AS, antek asing, beli produk Cina dibilag antek aseng ...

 https://news.detik.com/internasional/d-5105482/as-kucurkan-rp-29-t-untuk-beli-100-juta-dosis-vaksin-corona-potensial …

AS sepakat untuk membayar nyaris US$ 2 miliar (Rp 29,3 triliun) untuk 100 juta dosis vaksin virus Corona (COVID-19) potensial.",Non_R
573,"ya gak mungkinlah...,pemimpin terbaik itu ya anies..,ganjar,risma,sama ridwan kamil itu antek asing...,muslim sejati pilih anies,yg gak pilih anies berarti anak pki antek yahudi cina",R
574,"pemerintah konsentrasi dg isue PKI, tenaga kerja Cina, dan antek asing oleh pasukan “kadrun” yg menjadi antek Arab pendukung Khilafah yg demo setiap hari?",R
575,"Wah bapak ini pengen sekali di anggap jawa tulen agar supaya bisa jadi presiden,pak Jokowi aja yg medok gitu di akui kardun sbg keturunan cina antek asing + aseng malah jd presiden, apa bapak gak pengen ganti strategi pak? 🤣",Non_R
576,Karena dia antek Asing dan aseng semua dari cina PKI,R
577,"Gw sendiri ga pernah sakit hati atau terlalu baper kalo dikatain sipit, cina, kafir, yesus, antek asing dan lainlainnya.. tapi gw juga ngerti ga semua orang bisa tebelin kulit kaya gitu.

Tujuan SJW itu supaya ga ada lagi rasisme atau stereotip jelek dalam masyarakat.",Non_R
578,"Buat isu antek asing, cina, komunis, liberal, dan banyak lagi , ga tau kenapa semua fitnah yang jelek2 di borong di tujukan satu orang.

Lah mereka yg suka fitnah udah berbuat apa untuk bangsa ini ????",Non_R
579,"Serangan bertubi-tubi menyerang presiden dgn berbagai fitnah personal dan keluarganya. Dari PKI, keturunan Cina, bkn lulusan UGM, antek asing aseng, anti Islam, Ibu kandungnya difitnah ibu palsu...
Di dunia mungkin bisa bebas. Bgmn mereka akan bertanggungjawab di akhirat kelak???",Non_R
580,Sangattt...layakk....abiss...pdip sarang para koruptor....maling uang rakyat....!!!!...sarang penista agama islam...antek asing dan aseng...cina komunis....!!!,R
581,"Tonton aja, dari dulu muter issue terus. Gagal isu TKA, ganti PKI, lalu Hutang, antek asing, Jokowi non muslim, cina, ulamaisasi kriminal...e kebalik😄. Terus gagal & gagal, krena smua cm fitnah asal mangap. HOAX turun naik kayak ingus bocah penyakitan.  https://twitter.com/sjahtie/status/1278866843239739392 …",Non_R
582,"PKI, antek cina, antek asing semua sdh digoreng tapi hasilnya NOL dan sekarang hutang negara lagi digoreng kadrun memang ajib dan bahlul. Cc @haikal_hassan @ustadtengkuzul",Non_R
583,"Nih kadrun sbntr lg di cap PKI, komunis, antek asing, babu cina. Yg nge cap kadrun jg.
Jadinya kadrun makan kadrun.",Non_R
584,"Tak bisik i drun jokowi bisa turun cuma faktor ekonomi.bukan isu murahan macam pki antek asing antek cina,dasar kadrun tolol",Non_R
585,"Anjing antek penjajah kayak elu pastilah punya bakat pengkhianat ! Dmn2 anjing kayak elu jd kutil babi yg menggerogoti bangsa sendiri supaya lepas. Lu dibayar brp jd antek asing ! Pengkhianat mcm lu gak usah ngurusi nkri, lu jd jongos cina di wuhan sana. Cocok sama elu! 🐖💩",R
586,"berikut adalah fitnah atau hoax dari bani kadrun, yg selama ini ditujukan kepada Pakde @jokowi :

- antek asing
- PKI
- antek Cina
- ijazah palsu

balik lagi...

- antek asing
- PKI
-

...
pokoknya begitu terus sampai Rizieq selesai ngitung pasir di arab sana !
😂
#TurnBackHoax",Non_R
587,"Koq ga ada antek asing, aseng, asong,  tka cina, ga valid nih penghinaan thd cucu nabi laporin ah ke cc: @ustadtengkuzul",Non_R
588,"Suka provokasi antek asing, aseng, Cina kafir, tidak sadar dirinya aseng, malu2in leluhur sendiri. Berdaster, berjenggot, memasang embel2 didepan nama, tidak menghapus garis keturunanmu.",Non_R
589,"NKRI dijajah oleh asing selama 350 th,  setelah merdeka NKRI dijajah oleh Kita sendiri, jika Kita jadi penguasa, sekecil penguasa lurah/kapala SD dll, jokowi mau betulin, dibilangin PKI anak aseng, antek cina,70% PNS ngak undi jokowi",Non_R
590,Uda senjata andalan dia..klu ngga pki..ya antek asing..ngga antek asing teriak2 cina..,Non_R
591,"Kata pepatah ""Belajarlah ke negeri Cina, biar bapak aja yg tereak2 Cina kafir, Cina Komunis, Antek asing, kacung Cina supaya bapak tetap dapat duit dan sesekali mengunjungi kamu di Cina""... asu tenan 😡😬",Non_R
592,"Hudup dg rasa iri dan dengki itu tak akan bs tenang...liat aja, kata yg muncul ga jauh² dr kafir, cina, antek asing. Lucunya lg yg suka sbut² sprti itu mlh ada jg loh yg darahnya bukan org nusantara asli...",Non_R
593,"Kita ma mereka becanda terus,Antek asing dan asing mung gede di medsos saja.Kadrun ya kerja masih ikut cina,THR ormas minta Cina...Kadrun iku ndagel Om",Non_R
594,"NKRI harga mati, silahkan panggil saya cebong, silahkan panggil saya antek asing, pro cina, tapi yang penting jangan panggil saya PKS/FPI #Programpolibeks https://twitter.com/PakatDayak/status/1269489592404545536 …",Non_R
595,"Bacot si Musni tetep aja gitu, kalo gak Cina pasti PKI,  kafir,  zolim, antek aseng asing.. Sekali goblok ya tetep tolol",Non_R
596,"alah pake hp cina aja koar"" antek asing antek asing... prettt",Non_R
597,Selain buzzerrp apalagi nih? Pki? Cina? Kapir? Antek asing? 😂😂😂😂😂😂😂,Non_R
598,"Kita sebagai org indo benci banget klo orang asing ikut campur isu politik dalem negeri

Anti antek Amerika
Anti antek cina
Anti antek komunis
Anti antek Yahudi

Masi inget kan?",Non_R
599,"Logika kadrun:
TNI pembunuh 👉 Pahlawan
Tukang fitnah 👉 Manusia Merdeka
Rizieq chat mesum 👉 Ulama suci
Gubernur prank 👉 Rasa presiden

Giliran yg krja siang malam buat mastiin rakyat miskin dpt bantuan 👉 PKI antek asing aseng kafir budak cina dll

Kadrun emang beda 😂",Non_R
600,"Betul om ... klu cina itu saling bantu sesama mereka, melakukan segala cara biar kaya ... 
Harusnya begitu juga pribumi ... bukan malah jadi jongos , antek asing aseng",Non_R
601,"Nanti ayyy ceritain kisah konglomerat cina yg begitu ""mesra"" dg suharto asal mulanya.
Jgn cuma bisa tereak2x antek aseng dan asing doang tp harus tau sejarahnya...dong...DRUN.",Non_R
602,"Udah ketaker jurus oposisi mh, ga jauh2 dari pki, kriminalisasi ulama, antek asing, sekutu cina, tp ya cm sebatas koar2 aja, makanya ga menang2 😅",Non_R
603,"Bukannya Indo sudah biasa nganggep yang putih = cina?,apalagi yang sipit  
Dasaaar Antek asing",Non_R
